Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
19.88,6,64.64,48776.64844749389,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6026,60,86,60.26,2.599999999999998,60.26,2.050161361694336E-5,100,6.759999999999988,DDOS-SYN_FLOOD
0.0,1,64.0,46510.35706365048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.151012420654297E-5,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,5746.409097136594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,1.747012138366E-4,100,0.0,MIRAI-UDPPLAIN
12.8,17,63.6,71.33837348731599,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,702,60,156,70.2,30.205959676858477,70.2,0.0154022216796875,10,912.4,VULNERABILITYSCAN
0.0,47,64.0,4047.266797255701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,2.480912208557E-4,100,0.0,MIRAI-GREETH_FLOOD
20.0,6,64.0,28303.556245360687,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.534078598022461E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,33378.1951297151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9959678649902343E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,33232.7390856509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.00908088684082E-5,100,0.0,DOS-TCP_FLOOD
8.0,17,64.0,26745.9762785359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.73983383178711E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,51948.2784245727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9249916076660155E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,24643.38425381904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.060983657836914E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,6947.777832993756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.439404487609E-4,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
19.8,6,63.36,6369.772351056236,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,1.56991481781E-4,100,0.0,DDOS-RSTFINFLOOD
9.56,17,66.95,17693.005990044716,0.0,0.0,0.0,0.0,0.06,0.0,0.0,6,0,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.06,0.94,0.0,0.0,0.0,0.0,1.0,1.0,15636,66,162,156.36,22.46322246776637,156.36,5.651950836181641E-5,100,504.5963636363639,DOS-UDP_FLOOD
20.0,6,64.0,32809.0112640801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.048896789550781E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,33070.28305605929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.713846206665039E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,15410.60366682588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.489038467407227E-5,100,0.0,DOS-TCP_FLOOD
21.2,6,97.2,471.4979147228436,0.0,0.3,0.7,0.0,0.7,0.0,0.0,7,3,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0025570154190063,10,0.0,RECON-HOSTDISCOVERY
20.0,6,64.0,55370.3498349835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.806020736694336E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,29814.50099516633,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3600330352783205E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,1894.1895858736395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.279397964477E-4,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,21767.10778971405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.594087600708008E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,65.91,22178.003384094754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6356,60,416,63.56,35.599999999999994,63.56,4.50897216796875E-5,100,1267.3599999999994,DOS-UDP_FLOOD
0.0,1,64.0,39922.939272796495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5060176849365238E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,20129.116475500312,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.969120025634765E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,10333.852370158667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.67693328857422E-5,100,0.0,DOS-SYN_FLOOD
32.0,6,247.0,1946.3127610208817,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14982,1494,1500,1498.2,2.898275349237888,1498.2,5.734920501708E-4,10,8.4,MITM-ARPSPOOFING
0.0,1,64.0,37355.75347345921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.67791748046875E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,22774.089156757345,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.390954971313476E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,41597.77843895666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.404928207397461E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,32819.28012519562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.159999847412109E-5,100,0.0,DDOS-SYN_FLOOD
7.92,17,65.91,24558.252825106854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0000000000000004,60.1,4.073143005371094E-5,100,1.000000000000001,DDOS-UDP_FLOOD
20.0,6,64.0,23661.87521155365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.2262077331542967E-5,100,0.0,DOS-SYN_FLOOD
7.6,17,73.55,17179.20950235511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,1.0,1.0,6050,60,70,60.5,2.190429135575903,60.5,8.216142654418946E-5,100,4.797979797979798,DDOS-UDP_FLOOD
44.0,6,64.0,285326.80272108846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,780,78,78,78.0,0.0,78.0,6.103515625E-6,10,0.0,VULNERABILITYSCAN
8.0,17,64.0,19428.86788956828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16200,162,162,162.0,0.0,162.0,6.380796432495117E-5,100,0.0,DOS-UDP_FLOOD
0.08,47,63.36,4593.728711461585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.99,0.99,56778,60,578,567.78,71.90728879479587,567.78,2.177095413208E-4,100,5170.658181818177,MIRAI-GREIP_FLOOD
19.88,6,65.91,31027.5484539133,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6170,60,230,61.7,16.999999999999993,61.7,3.222942352294922E-5,100,288.9999999999997,DOS-SYN_FLOOD
20.0,6,64.0,31857.08643475619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.139019012451172E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,11092.814260400412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.01484489440918E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,20396.343123905852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.902839660644531E-5,100,0.0,DDOS-TCP_FLOOD
20.04,6,66.05,31857.08643475619,0.0,0.01,0.0,0.01,0.02,0.0,0.0,2,1,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6132,60,155,61.32,10.160211562260832,61.32,3.162145614624023E-5,100,103.2298989898987,DDOS-TCP_FLOOD
20.0,6,64.0,21322.27136393676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.689931869506836E-5,100,0.0,DOS-SYN_FLOOD
9.6,6,61.44,1480.297308552915,0.0,0.0,0.0,0.0,0.48,0.0,0.0,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.04,0.0,0.0,0.96,0.96,90864,60,1514,908.64,587.6781143284189,908.64,6.800317764282E-4,100,345365.5660606063,DDOS-ACK_FRAGMENTATION
8.24,17,64.0,19054.62475013629,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,16232,162,194,162.32,3.1999999999999997,162.32,5.248069763183594E-5,100,10.239999999999997,DOS-UDP_FLOOD
0.0,1,64.0,21464.12159050202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.659891128540039E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,36011.88288829741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7768611907958984E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,31406.244852115316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1840801239013675E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,25747.722529158997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.883838653564453E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,21814.656472668645,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.5919418334960936E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,17155.31923596057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.830049514770508E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,30055.92260838409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.328084945678711E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,43722.54769102471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.287149429321289E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,29230.63628127396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.4210681915283205E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,19908.41086007215,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,99,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.023002624511719E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,103206.29921259845,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.6893310546875E-6,100,0.0,DDOS-PSHACK_FLOOD
8.4,17,63.36,28457.18162697605,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.97,0.0,0.01,0.0,0.0,0.99,0.99,6263,60,317,62.63,25.70094326767959,62.63,3.5140514373779294E-5,100,660.5384848484849,DDOS-UDP_FLOOD
8.0,17,64.0,27004.275045068247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.704071044921875E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,42607.720438846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.346992492675781E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,42642.374949166326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3450851440429687E-5,100,0.0,DDOS-SYN_FLOOD
23.6,6,77.5,80.07942447801317,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,7165,60,2974,716.5,1193.7248193970186,716.5,0.0138848066329956,10,1424978.9444444445,BENIGN
7.92,17,65.91,8048.942621377854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.000000000000002,60.1,1.242494583129E-4,100,1.0000000000000042,DDOS-UDP_FLOOD
0.0,1,64.0,23030.441467164503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.3430328369140624E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,45724.452196664126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.187967300415039E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,14639.29356741475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.832122802734375E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,16136.903662665436,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.206989288330078E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,34879.866943866946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8679370880126955E-5,100,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,87655.25600835946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1420249938964843E-5,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,23413.553645193704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.27103042602539E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,43722.54769102471,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2881031036376956E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,30257.56745058433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3049583435058595E-5,100,0.0,DDOS-ICMP_FLOOD
26.4,6,176.5,91.244988306956,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,908,60,230,90.8,56.648624578772136,90.8,0.0110174894332885,10,3209.0666666666666,BENIGN
8.0,17,64.0,34518.179573697635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6018,60,78,60.18,1.7999999999999992,60.18,2.897024154663086E-5,100,3.2399999999999967,DOS-UDP_FLOOD
20.0,6,64.0,29780.63050269809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.357887268066406E-5,100,0.0,DDOS-TCP_FLOOD
19.8,6,63.36,32765.440199984376,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.0641555786132815E-5,100,0.0,DDOS-RSTFINFLOOD
0.0,1,63.36,4868.8319829127295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.053999900817E-4,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,45664.71420794774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1908283233642575E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,43084.78685156651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.321958541870117E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,20942.2009187138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.203008651733398E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,34566.54029998352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8939247131347652E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,48399.53842603277,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.067089080810547E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,31536.12030075188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.170967102050781E-5,100,0.0,DDOS-TCP_FLOOD
